customer_id,display_name,segment
CUST-01217,Synthetic Customer 01217,retail
CUST-01218,Synthetic Customer 01218,retail
CUST-01219,Synthetic Customer 01219,business
CUST-01220,Synthetic Customer 01220,private_banking
CUST-01221,Synthetic Customer 01221,retail
CUST-01222,Synthetic Customer 01222,business
CUST-01223,Synthetic Customer 01223,business
CUST-01224,Synthetic Customer 01224,business
CUST-01225,Synthetic Customer 01225,retail
CUST-01226,Synthetic Customer 01226,private_banking
CUST-01227,Synthetic Customer 01227,private_banking
CUST-01228,Synthetic Customer 01228,private_banking
CUST-01229,Synthetic Customer 01229,business
CUST-01230,Synthetic Customer 01230,retail
CUST-01231,Synthetic Customer 01231,private_banking
CUST-01232,Synthetic Customer 01232,business
CUST-01233,Synthetic Customer 01233,business
CUST-01234,Synthetic Customer 01234,retail
CUST-01235,Synthetic Customer 01235,private_banking
CUST-01236,Synthetic Customer 01236,retail
CUST-01237,Synthetic Customer 01237,retail
CUST-01238,Synthetic Customer 01238,private_banking
CUST-01239,Synthetic Customer 01239,business
CUST-01240,Synthetic Customer 01240,retail
CUST-01241,Synthetic Customer 01241,business
CUST-01242,Synthetic Customer 01242,retail
CUST-01243,Synthetic Customer 01243,retail
CUST-01244,Synthetic Customer 01244,private_banking
CUST-01245,Synthetic Customer 01245,business
CUST-01246,Synthetic Customer 01246,retail
CUST-01247,Synthetic Customer 01247,business
CUST-01248,Synthetic Customer 01248,retail
CUST-01249,Synthetic Customer 01249,private_banking
CUST-01250,Synthetic Customer 01250,business
CUST-01251,Synthetic Customer 01251,retail
CUST-01252,Synthetic Customer 01252,retail
CUST-01253,Synthetic Customer 01253,retail
CUST-01254,Synthetic Customer 01254,retail
CUST-01255,Synthetic Customer 01255,private_banking
CUST-01256,Synthetic Customer 01256,private_banking
CUST-01257,Synthetic Customer 01257,business
CUST-01258,Synthetic Customer 01258,retail
CUST-01259,Synthetic Customer 01259,retail
CUST-01260,Synthetic Customer 01260,private_banking
CUST-01261,Synthetic Customer 01261,private_banking
CUST-01262,Synthetic Customer 01262,private_banking
CUST-01263,Synthetic Customer 01263,private_banking
CUST-01264,Synthetic Customer 01264,business
CUST-01265,Synthetic Customer 01265,private_banking
CUST-01266,Synthetic Customer 01266,private_banking
CUST-01267,Synthetic Customer 01267,retail
CUST-01268,Synthetic Customer 01268,retail
CUST-01269,Synthetic Customer 01269,business
CUST-01270,Synthetic Customer 01270,private_banking
CUST-01271,Synthetic Customer 01271,retail
CUST-01272,Synthetic Customer 01272,business
CUST-01273,Synthetic Customer 01273,retail
CUST-01274,Synthetic Customer 01274,retail
CUST-01275,Synthetic Customer 01275,retail
CUST-01276,Synthetic Customer 01276,private_banking
CUST-01277,Synthetic Customer 01277,business
CUST-01278,Synthetic Customer 01278,private_banking
CUST-01279,Synthetic Customer 01279,retail
CUST-01280,Synthetic Customer 01280,private_banking
CUST-01281,Synthetic Customer 01281,private_banking
CUST-01282,Synthetic Customer 01282,retail
CUST-01283,Synthetic Customer 01283,retail
CUST-01284,Synthetic Customer 01284,private_banking
CUST-01285,Synthetic Customer 01285,retail
CUST-01286,Synthetic Customer 01286,business
CUST-01287,Synthetic Customer 01287,retail
CUST-01288,Synthetic Customer 01288,business
CUST-01289,Synthetic Customer 01289,retail
CUST-01290,Synthetic Customer 01290,retail
CUST-01291,Synthetic Customer 01291,retail
CUST-01292,Synthetic Customer 01292,retail
CUST-01293,Synthetic Customer 01293,retail
CUST-01294,Synthetic Customer 01294,business
CUST-01295,Synthetic Customer 01295,business
CUST-01296,Synthetic Customer 01296,retail
CUST-01297,Synthetic Customer 01297,business
CUST-01298,Synthetic Customer 01298,retail
CUST-01299,Synthetic Customer 01299,retail
CUST-01300,Synthetic Customer 01300,retail
CUST-01301,Synthetic Customer 01301,retail
CUST-01302,Synthetic Customer 01302,retail
CUST-01303,Synthetic Customer 01303,private_banking
CUST-01304,Synthetic Customer 01304,private_banking
CUST-01305,Synthetic Customer 01305,private_banking
CUST-01306,Synthetic Customer 01306,retail
CUST-01307,Synthetic Customer 01307,business
CUST-01308,Synthetic Customer 01308,retail
CUST-01309,Synthetic Customer 01309,private_banking
CUST-01310,Synthetic Customer 01310,private_banking
CUST-01311,Synthetic Customer 01311,business
CUST-01312,Synthetic Customer 01312,private_banking
CUST-01313,Synthetic Customer 01313,business
CUST-01314,Synthetic Customer 01314,private_banking
CUST-01315,Synthetic Customer 01315,private_banking
CUST-01316,Synthetic Customer 01316,private_banking
CUST-01317,Synthetic Customer 01317,business
CUST-01318,Synthetic Customer 01318,private_banking
CUST-01319,Synthetic Customer 01319,private_banking
CUST-01320,Synthetic Customer 01320,retail
CUST-01321,Synthetic Customer 01321,retail
CUST-01322,Synthetic Customer 01322,retail
CUST-01323,Synthetic Customer 01323,private_banking
CUST-01324,Synthetic Customer 01324,business
CUST-01325,Synthetic Customer 01325,retail
CUST-01326,Synthetic Customer 01326,private_banking
CUST-01327,Synthetic Customer 01327,retail
CUST-01328,Synthetic Customer 01328,business
CUST-01329,Synthetic Customer 01329,retail
CUST-01330,Synthetic Customer 01330,private_banking
CUST-01331,Synthetic Customer 01331,retail
CUST-01332,Synthetic Customer 01332,business
CUST-01333,Synthetic Customer 01333,business
CUST-01334,Synthetic Customer 01334,retail
CUST-01335,Synthetic Customer 01335,private_banking
CUST-01336,Synthetic Customer 01336,retail
CUST-01337,Synthetic Customer 01337,business
CUST-01338,Synthetic Customer 01338,retail
CUST-01339,Synthetic Customer 01339,business
CUST-01340,Synthetic Customer 01340,business
CUST-01341,Synthetic Customer 01341,private_banking
CUST-01342,Synthetic Customer 01342,retail
CUST-01343,Synthetic Customer 01343,retail
CUST-01344,Synthetic Customer 01344,business
CUST-01345,Synthetic Customer 01345,private_banking
CUST-01346,Synthetic Customer 01346,retail
CUST-01347,Synthetic Customer 01347,business
CUST-01348,Synthetic Customer 01348,retail
CUST-01349,Synthetic Customer 01349,retail
CUST-01350,Synthetic Customer 01350,business
CUST-01351,Synthetic Customer 01351,private_banking
CUST-01352,Synthetic Customer 01352,retail
CUST-01353,Synthetic Customer 01353,private_banking
CUST-01354,Synthetic Customer 01354,retail
CUST-01355,Synthetic Customer 01355,retail
CUST-01356,Synthetic Customer 01356,retail
CUST-01357,Synthetic Customer 01357,business
CUST-01358,Synthetic Customer 01358,business
CUST-01359,Synthetic Customer 01359,retail
CUST-01360,Synthetic Customer 01360,private_banking
CUST-01361,Synthetic Customer 01361,private_banking
CUST-01362,Synthetic Customer 01362,private_banking
CUST-01363,Synthetic Customer 01363,retail
CUST-01364,Synthetic Customer 01364,retail
CUST-01365,Synthetic Customer 01365,private_banking
CUST-01366,Synthetic Customer 01366,retail
CUST-01367,Synthetic Customer 01367,retail
CUST-01368,Synthetic Customer 01368,business
CUST-01369,Synthetic Customer 01369,private_banking
CUST-01370,Synthetic Customer 01370,private_banking
CUST-01371,Synthetic Customer 01371,retail
CUST-01372,Synthetic Customer 01372,business
CUST-01373,Synthetic Customer 01373,retail
CUST-01374,Synthetic Customer 01374,private_banking
CUST-01375,Synthetic Customer 01375,retail
CUST-01376,Synthetic Customer 01376,retail
CUST-01377,Synthetic Customer 01377,retail
CUST-01378,Synthetic Customer 01378,retail
CUST-01379,Synthetic Customer 01379,retail
CUST-01380,Synthetic Customer 01380,retail
CUST-01381,Synthetic Customer 01381,business
CUST-01382,Synthetic Customer 01382,private_banking
CUST-01383,Synthetic Customer 01383,retail
CUST-01384,Synthetic Customer 01384,business
CUST-01385,Synthetic Customer 01385,retail
CUST-01386,Synthetic Customer 01386,business
CUST-01387,Synthetic Customer 01387,retail
CUST-01388,Synthetic Customer 01388,business
CUST-01389,Synthetic Customer 01389,retail
CUST-01390,Synthetic Customer 01390,private_banking
CUST-01391,Synthetic Customer 01391,business
CUST-01392,Synthetic Customer 01392,private_banking
CUST-01393,Synthetic Customer 01393,business
CUST-01394,Synthetic Customer 01394,private_banking
CUST-01395,Synthetic Customer 01395,retail
CUST-01396,Synthetic Customer 01396,private_banking
CUST-01397,Synthetic Customer 01397,retail
CUST-01398,Synthetic Customer 01398,private_banking
CUST-01399,Synthetic Customer 01399,business
CUST-01400,Synthetic Customer 01400,retail
CUST-01401,Synthetic Customer 01401,private_banking
CUST-01402,Synthetic Customer 01402,business
CUST-01403,Synthetic Customer 01403,business
CUST-01404,Synthetic Customer 01404,private_banking
CUST-01405,Synthetic Customer 01405,business
CUST-01406,Synthetic Customer 01406,business
CUST-01407,Synthetic Customer 01407,business
CUST-01408,Synthetic Customer 01408,business
CUST-01409,Synthetic Customer 01409,business
CUST-01410,Synthetic Customer 01410,private_banking
CUST-01411,Synthetic Customer 01411,retail
CUST-01412,Synthetic Customer 01412,private_banking
CUST-01413,Synthetic Customer 01413,private_banking
CUST-01414,Synthetic Customer 01414,retail
CUST-01415,Synthetic Customer 01415,private_banking
CUST-01416,Synthetic Customer 01416,retail
CUST-01417,Synthetic Customer 01417,retail
CUST-01418,Synthetic Customer 01418,business
CUST-01419,Synthetic Customer 01419,retail
CUST-01420,Synthetic Customer 01420,retail
CUST-01421,Synthetic Customer 01421,business
CUST-01422,Synthetic Customer 01422,retail
CUST-01423,Synthetic Customer 01423,private_banking
CUST-01424,Synthetic Customer 01424,private_banking
CUST-01425,Synthetic Customer 01425,business
CUST-01426,Synthetic Customer 01426,retail
CUST-01427,Synthetic Customer 01427,private_banking
CUST-01428,Synthetic Customer 01428,business
CUST-01429,Synthetic Customer 01429,retail
CUST-01430,Synthetic Customer 01430,private_banking
CUST-01431,Synthetic Customer 01431,business
CUST-01432,Synthetic Customer 01432,private_banking
CUST-01433,Synthetic Customer 01433,business
CUST-01434,Synthetic Customer 01434,retail
CUST-01435,Synthetic Customer 01435,retail
CUST-01436,Synthetic Customer 01436,private_banking
CUST-01437,Synthetic Customer 01437,business
CUST-01438,Synthetic Customer 01438,business
CUST-01439,Synthetic Customer 01439,business
CUST-01440,Synthetic Customer 01440,retail
CUST-01441,Synthetic Customer 01441,private_banking
CUST-01442,Synthetic Customer 01442,private_banking
CUST-01443,Synthetic Customer 01443,private_banking
CUST-01444,Synthetic Customer 01444,private_banking
CUST-01445,Synthetic Customer 01445,retail
CUST-01446,Synthetic Customer 01446,private_banking
CUST-01447,Synthetic Customer 01447,retail
CUST-01448,Synthetic Customer 01448,business
CUST-01449,Synthetic Customer 01449,retail
CUST-01450,Synthetic Customer 01450,retail
CUST-01451,Synthetic Customer 01451,retail
CUST-01452,Synthetic Customer 01452,private_banking
CUST-01453,Synthetic Customer 01453,business
CUST-01454,Synthetic Customer 01454,private_banking
CUST-01455,Synthetic Customer 01455,private_banking
CUST-01456,Synthetic Customer 01456,retail
CUST-01457,Synthetic Customer 01457,private_banking
CUST-01458,Synthetic Customer 01458,private_banking
CUST-01459,Synthetic Customer 01459,business
CUST-01460,Synthetic Customer 01460,private_banking
CUST-01461,Synthetic Customer 01461,retail
CUST-01462,Synthetic Customer 01462,private_banking
CUST-01463,Synthetic Customer 01463,private_banking
CUST-01464,Synthetic Customer 01464,business
CUST-01465,Synthetic Customer 01465,retail
CUST-01466,Synthetic Customer 01466,retail
CUST-01467,Synthetic Customer 01467,private_banking
CUST-01468,Synthetic Customer 01468,retail
CUST-01469,Synthetic Customer 01469,retail
CUST-01470,Synthetic Customer 01470,retail
CUST-01471,Synthetic Customer 01471,retail
CUST-01472,Synthetic Customer 01472,retail
CUST-01473,Synthetic Customer 01473,private_banking
CUST-01474,Synthetic Customer 01474,private_banking
CUST-01475,Synthetic Customer 01475,business
CUST-01476,Synthetic Customer 01476,business
CUST-01477,Synthetic Customer 01477,business
CUST-01478,Synthetic Customer 01478,retail
CUST-01479,Synthetic Customer 01479,retail
CUST-01480,Synthetic Customer 01480,business
CUST-01481,Synthetic Customer 01481,private_banking
CUST-01482,Synthetic Customer 01482,private_banking
CUST-01483,Synthetic Customer 01483,retail
CUST-01484,Synthetic Customer 01484,business
CUST-01485,Synthetic Customer 01485,private_banking
CUST-01486,Synthetic Customer 01486,private_banking
CUST-01487,Synthetic Customer 01487,business
CUST-01488,Synthetic Customer 01488,business
CUST-01489,Synthetic Customer 01489,retail
CUST-01490,Synthetic Customer 01490,business
CUST-01491,Synthetic Customer 01491,retail
CUST-01492,Synthetic Customer 01492,private_banking
CUST-01493,Synthetic Customer 01493,private_banking
CUST-01494,Synthetic Customer 01494,business
CUST-01495,Synthetic Customer 01495,retail
CUST-01496,Synthetic Customer 01496,retail
CUST-01497,Synthetic Customer 01497,private_banking
CUST-01498,Synthetic Customer 01498,retail
CUST-01499,Synthetic Customer 01499,private_banking
CUST-01500,Synthetic Customer 01500,private_banking
CUST-01501,Synthetic Customer 01501,private_banking
CUST-01502,Synthetic Customer 01502,private_banking
CUST-01503,Synthetic Customer 01503,business
CUST-01504,Synthetic Customer 01504,retail
CUST-01505,Synthetic Customer 01505,private_banking
CUST-01506,Synthetic Customer 01506,retail
CUST-01507,Synthetic Customer 01507,private_banking
CUST-01508,Synthetic Customer 01508,private_banking
CUST-01509,Synthetic Customer 01509,retail
CUST-01510,Synthetic Customer 01510,retail
CUST-01511,Synthetic Customer 01511,retail
CUST-01512,Synthetic Customer 01512,retail
CUST-01513,Synthetic Customer 01513,business
CUST-01514,Synthetic Customer 01514,retail
CUST-01515,Synthetic Customer 01515,business
CUST-01516,Synthetic Customer 01516,retail
CUST-01517,Synthetic Customer 01517,business
CUST-01518,Synthetic Customer 01518,private_banking
CUST-01519,Synthetic Customer 01519,private_banking
CUST-01520,Synthetic Customer 01520,private_banking
CUST-01521,Synthetic Customer 01521,business
CUST-01522,Synthetic Customer 01522,private_banking
CUST-01523,Synthetic Customer 01523,business
CUST-01524,Synthetic Customer 01524,retail
CUST-01525,Synthetic Customer 01525,business
CUST-01526,Synthetic Customer 01526,business
CUST-01527,Synthetic Customer 01527,business
CUST-01528,Synthetic Customer 01528,private_banking
CUST-01529,Synthetic Customer 01529,business
CUST-01530,Synthetic Customer 01530,retail
CUST-01531,Synthetic Customer 01531,private_banking
CUST-01532,Synthetic Customer 01532,retail
CUST-01533,Synthetic Customer 01533,retail
CUST-01534,Synthetic Customer 01534,retail
CUST-01535,Synthetic Customer 01535,private_banking
CUST-01536,Synthetic Customer 01536,business
CUST-01537,Synthetic Customer 01537,private_banking
CUST-01538,Synthetic Customer 01538,retail
CUST-01539,Synthetic Customer 01539,business
CUST-01540,Synthetic Customer 01540,retail
CUST-01541,Synthetic Customer 01541,retail
CUST-01542,Synthetic Customer 01542,business
CUST-01543,Synthetic Customer 01543,retail
CUST-01544,Synthetic Customer 01544,retail
CUST-01545,Synthetic Customer 01545,business
CUST-01546,Synthetic Customer 01546,retail
CUST-01547,Synthetic Customer 01547,business
CUST-01548,Synthetic Customer 01548,retail
CUST-01549,Synthetic Customer 01549,business
CUST-01550,Synthetic Customer 01550,business
CUST-01551,Synthetic Customer 01551,private_banking
CUST-01552,Synthetic Customer 01552,retail
CUST-01553,Synthetic Customer 01553,private_banking
CUST-01554,Synthetic Customer 01554,business
CUST-01555,Synthetic Customer 01555,private_banking
CUST-01556,Synthetic Customer 01556,business
CUST-01557,Synthetic Customer 01557,private_banking
CUST-01558,Synthetic Customer 01558,business
CUST-01559,Synthetic Customer 01559,retail
CUST-01560,Synthetic Customer 01560,business
CUST-01561,Synthetic Customer 01561,private_banking
CUST-01562,Synthetic Customer 01562,business
CUST-01563,Synthetic Customer 01563,business
CUST-01564,Synthetic Customer 01564,retail
CUST-01565,Synthetic Customer 01565,business
CUST-01566,Synthetic Customer 01566,business
CUST-01567,Synthetic Customer 01567,business
CUST-01568,Synthetic Customer 01568,business
CUST-01569,Synthetic Customer 01569,retail
CUST-01570,Synthetic Customer 01570,retail
CUST-01571,Synthetic Customer 01571,business
CUST-01572,Synthetic Customer 01572,business
CUST-01573,Synthetic Customer 01573,retail
CUST-01574,Synthetic Customer 01574,business
CUST-01575,Synthetic Customer 01575,business
CUST-01576,Synthetic Customer 01576,private_banking
CUST-01577,Synthetic Customer 01577,private_banking
CUST-01578,Synthetic Customer 01578,retail
CUST-01579,Synthetic Customer 01579,retail
CUST-01580,Synthetic Customer 01580,private_banking
CUST-01581,Synthetic Customer 01581,retail
CUST-01582,Synthetic Customer 01582,retail
CUST-01583,Synthetic Customer 01583,retail
CUST-01584,Synthetic Customer 01584,business
CUST-01585,Synthetic Customer 01585,private_banking
CUST-01586,Synthetic Customer 01586,business
CUST-01587,Synthetic Customer 01587,private_banking
CUST-01588,Synthetic Customer 01588,business
CUST-01589,Synthetic Customer 01589,business
CUST-01590,Synthetic Customer 01590,retail
CUST-01591,Synthetic Customer 01591,private_banking
CUST-01592,Synthetic Customer 01592,private_banking
CUST-01593,Synthetic Customer 01593,business
CUST-01594,Synthetic Customer 01594,retail
CUST-01595,Synthetic Customer 01595,private_banking
CUST-01596,Synthetic Customer 01596,business
CUST-01597,Synthetic Customer 01597,retail
CUST-01598,Synthetic Customer 01598,retail
CUST-01599,Synthetic Customer 01599,business
CUST-01600,Synthetic Customer 01600,private_banking
CUST-01601,Synthetic Customer 01601,retail
CUST-01602,Synthetic Customer 01602,business
CUST-01603,Synthetic Customer 01603,retail
CUST-01604,Synthetic Customer 01604,private_banking
CUST-01605,Synthetic Customer 01605,business
CUST-01606,Synthetic Customer 01606,private_banking
CUST-01607,Synthetic Customer 01607,business
CUST-01608,Synthetic Customer 01608,business
CUST-01609,Synthetic Customer 01609,retail
CUST-01610,Synthetic Customer 01610,private_banking
CUST-01611,Synthetic Customer 01611,private_banking
CUST-01612,Synthetic Customer 01612,private_banking
CUST-01613,Synthetic Customer 01613,business
CUST-01614,Synthetic Customer 01614,retail
CUST-01615,Synthetic Customer 01615,retail
CUST-01616,Synthetic Customer 01616,retail
CUST-01617,Synthetic Customer 01617,business
CUST-01618,Synthetic Customer 01618,business
CUST-01619,Synthetic Customer 01619,retail
CUST-01620,Synthetic Customer 01620,private_banking
CUST-01621,Synthetic Customer 01621,business
CUST-01622,Synthetic Customer 01622,private_banking
CUST-01623,Synthetic Customer 01623,retail
CUST-01624,Synthetic Customer 01624,retail
CUST-01625,Synthetic Customer 01625,retail
CUST-01626,Synthetic Customer 01626,private_banking
CUST-01627,Synthetic Customer 01627,business
CUST-01628,Synthetic Customer 01628,retail
CUST-01629,Synthetic Customer 01629,private_banking
CUST-01630,Synthetic Customer 01630,private_banking
CUST-01631,Synthetic Customer 01631,private_banking
CUST-01632,Synthetic Customer 01632,business
CUST-01633,Synthetic Customer 01633,retail
CUST-01634,Synthetic Customer 01634,business
CUST-01635,Synthetic Customer 01635,private_banking
CUST-01636,Synthetic Customer 01636,business
CUST-01637,Synthetic Customer 01637,retail
CUST-01638,Synthetic Customer 01638,retail
CUST-01639,Synthetic Customer 01639,retail
CUST-01640,Synthetic Customer 01640,retail
CUST-01641,Synthetic Customer 01641,business
CUST-01642,Synthetic Customer 01642,retail
CUST-01643,Synthetic Customer 01643,retail
CUST-01644,Synthetic Customer 01644,business
CUST-01645,Synthetic Customer 01645,business
CUST-01646,Synthetic Customer 01646,business
CUST-01647,Synthetic Customer 01647,business
CUST-01648,Synthetic Customer 01648,business
CUST-01649,Synthetic Customer 01649,business
CUST-01650,Synthetic Customer 01650,business
CUST-01651,Synthetic Customer 01651,business
CUST-01652,Synthetic Customer 01652,private_banking
CUST-01653,Synthetic Customer 01653,retail
CUST-01654,Synthetic Customer 01654,retail
CUST-01655,Synthetic Customer 01655,business
CUST-01656,Synthetic Customer 01656,retail
CUST-01657,Synthetic Customer 01657,retail
CUST-01658,Synthetic Customer 01658,private_banking
CUST-01659,Synthetic Customer 01659,business
CUST-01660,Synthetic Customer 01660,business
CUST-01661,Synthetic Customer 01661,retail
CUST-01662,Synthetic Customer 01662,business
CUST-01663,Synthetic Customer 01663,business
CUST-01664,Synthetic Customer 01664,retail
CUST-01665,Synthetic Customer 01665,private_banking
CUST-01666,Synthetic Customer 01666,retail
CUST-01667,Synthetic Customer 01667,retail
CUST-01668,Synthetic Customer 01668,business
CUST-01669,Synthetic Customer 01669,retail
CUST-01670,Synthetic Customer 01670,business
CUST-01671,Synthetic Customer 01671,business
CUST-01672,Synthetic Customer 01672,retail
CUST-01673,Synthetic Customer 01673,retail
CUST-01674,Synthetic Customer 01674,business
CUST-01675,Synthetic Customer 01675,retail
CUST-01676,Synthetic Customer 01676,private_banking
CUST-01677,Synthetic Customer 01677,business
CUST-01678,Synthetic Customer 01678,private_banking
CUST-01679,Synthetic Customer 01679,private_banking
CUST-01680,Synthetic Customer 01680,retail
CUST-01681,Synthetic Customer 01681,private_banking
CUST-01682,Synthetic Customer 01682,private_banking
CUST-01683,Synthetic Customer 01683,private_banking
CUST-01684,Synthetic Customer 01684,retail
CUST-01685,Synthetic Customer 01685,business
CUST-01686,Synthetic Customer 01686,retail
CUST-01687,Synthetic Customer 01687,private_banking
CUST-01688,Synthetic Customer 01688,private_banking
CUST-01689,Synthetic Customer 01689,retail
CUST-01690,Synthetic Customer 01690,private_banking
CUST-01691,Synthetic Customer 01691,business
CUST-01692,Synthetic Customer 01692,business
CUST-01693,Synthetic Customer 01693,private_banking
CUST-01694,Synthetic Customer 01694,retail
CUST-01695,Synthetic Customer 01695,retail
CUST-01696,Synthetic Customer 01696,business
CUST-01697,Synthetic Customer 01697,retail
CUST-01698,Synthetic Customer 01698,business
CUST-01699,Synthetic Customer 01699,private_banking
CUST-01700,Synthetic Customer 01700,business
CUST-01701,Synthetic Customer 01701,retail
CUST-01702,Synthetic Customer 01702,business
CUST-01703,Synthetic Customer 01703,retail
CUST-01704,Synthetic Customer 01704,private_banking
CUST-01705,Synthetic Customer 01705,private_banking
CUST-01706,Synthetic Customer 01706,retail
CUST-01707,Synthetic Customer 01707,private_banking
CUST-01708,Synthetic Customer 01708,private_banking
CUST-01709,Synthetic Customer 01709,business
CUST-01710,Synthetic Customer 01710,retail
CUST-01711,Synthetic Customer 01711,private_banking
CUST-01712,Synthetic Customer 01712,retail
CUST-01713,Synthetic Customer 01713,business
CUST-01714,Synthetic Customer 01714,private_banking
CUST-01715,Synthetic Customer 01715,business
CUST-01716,Synthetic Customer 01716,private_banking
CUST-01717,Synthetic Customer 01717,business
CUST-01718,Synthetic Customer 01718,business
CUST-01719,Synthetic Customer 01719,retail
CUST-01720,Synthetic Customer 01720,retail
CUST-01721,Synthetic Customer 01721,retail
CUST-01722,Synthetic Customer 01722,business
CUST-01723,Synthetic Customer 01723,business
CUST-01724,Synthetic Customer 01724,business
CUST-01725,Synthetic Customer 01725,retail
CUST-01726,Synthetic Customer 01726,retail
CUST-01727,Synthetic Customer 01727,private_banking
CUST-01728,Synthetic Customer 01728,business
CUST-01729,Synthetic Customer 01729,private_banking
CUST-01730,Synthetic Customer 01730,business
CUST-01731,Synthetic Customer 01731,retail
CUST-01732,Synthetic Customer 01732,retail
CUST-01733,Synthetic Customer 01733,retail
CUST-01734,Synthetic Customer 01734,private_banking
CUST-01735,Synthetic Customer 01735,retail
CUST-01736,Synthetic Customer 01736,retail
CUST-01737,Synthetic Customer 01737,business
CUST-01738,Synthetic Customer 01738,business
CUST-01739,Synthetic Customer 01739,retail
CUST-01740,Synthetic Customer 01740,private_banking
CUST-01741,Synthetic Customer 01741,private_banking
CUST-01742,Synthetic Customer 01742,private_banking
CUST-01743,Synthetic Customer 01743,retail
CUST-01744,Synthetic Customer 01744,business
CUST-01745,Synthetic Customer 01745,private_banking
CUST-01746,Synthetic Customer 01746,retail
CUST-01747,Synthetic Customer 01747,retail
CUST-01748,Synthetic Customer 01748,business
CUST-01749,Synthetic Customer 01749,business
CUST-01750,Synthetic Customer 01750,retail
CUST-01751,Synthetic Customer 01751,business
CUST-01752,Synthetic Customer 01752,retail
CUST-01753,Synthetic Customer 01753,private_banking
CUST-01754,Synthetic Customer 01754,business
CUST-01755,Synthetic Customer 01755,private_banking
CUST-01756,Synthetic Customer 01756,retail
CUST-01757,Synthetic Customer 01757,private_banking
CUST-01758,Synthetic Customer 01758,private_banking
CUST-01759,Synthetic Customer 01759,business
CUST-01760,Synthetic Customer 01760,retail
CUST-01761,Synthetic Customer 01761,retail
CUST-01762,Synthetic Customer 01762,business
CUST-01763,Synthetic Customer 01763,retail
CUST-01764,Synthetic Customer 01764,private_banking
CUST-01765,Synthetic Customer 01765,retail
CUST-01766,Synthetic Customer 01766,private_banking
CUST-01767,Synthetic Customer 01767,business
CUST-01768,Synthetic Customer 01768,retail
CUST-01769,Synthetic Customer 01769,retail
CUST-01770,Synthetic Customer 01770,business
CUST-01771,Synthetic Customer 01771,retail
CUST-01772,Synthetic Customer 01772,retail
CUST-01773,Synthetic Customer 01773,retail
CUST-01774,Synthetic Customer 01774,retail
CUST-01775,Synthetic Customer 01775,private_banking
CUST-01776,Synthetic Customer 01776,private_banking
CUST-01777,Synthetic Customer 01777,retail
CUST-01778,Synthetic Customer 01778,retail
CUST-01779,Synthetic Customer 01779,business
CUST-01780,Synthetic Customer 01780,business
CUST-01781,Synthetic Customer 01781,retail
CUST-01782,Synthetic Customer 01782,business
CUST-01783,Synthetic Customer 01783,retail
CUST-01784,Synthetic Customer 01784,private_banking
CUST-01785,Synthetic Customer 01785,business
CUST-01786,Synthetic Customer 01786,retail
CUST-01787,Synthetic Customer 01787,business
CUST-01788,Synthetic Customer 01788,private_banking
CUST-01789,Synthetic Customer 01789,business
CUST-01790,Synthetic Customer 01790,business
CUST-01791,Synthetic Customer 01791,business
CUST-01792,Synthetic Customer 01792,business
CUST-01793,Synthetic Customer 01793,retail
CUST-01794,Synthetic Customer 01794,business
CUST-01795,Synthetic Customer 01795,private_banking
CUST-01796,Synthetic Customer 01796,retail
CUST-01797,Synthetic Customer 01797,business
CUST-01798,Synthetic Customer 01798,business
CUST-01799,Synthetic Customer 01799,private_banking
CUST-01800,Synthetic Customer 01800,retail
CUST-01801,Synthetic Customer 01801,business
CUST-01802,Synthetic Customer 01802,retail
CUST-01803,Synthetic Customer 01803,private_banking
CUST-01804,Synthetic Customer 01804,retail
CUST-01805,Synthetic Customer 01805,retail
CUST-01806,Synthetic Customer 01806,business
CUST-01807,Synthetic Customer 01807,retail
CUST-01808,Synthetic Customer 01808,retail
CUST-01809,Synthetic Customer 01809,private_banking
CUST-01810,Synthetic Customer 01810,retail
CUST-01811,Synthetic Customer 01811,business
CUST-01812,Synthetic Customer 01812,retail
CUST-01813,Synthetic Customer 01813,private_banking
CUST-01814,Synthetic Customer 01814,private_banking
CUST-01815,Synthetic Customer 01815,retail
CUST-01816,Synthetic Customer 01816,business
CUST-01817,Synthetic Customer 01817,business
CUST-01818,Synthetic Customer 01818,retail
CUST-01819,Synthetic Customer 01819,business
CUST-01820,Synthetic Customer 01820,business
CUST-01821,Synthetic Customer 01821,business
CUST-01822,Synthetic Customer 01822,private_banking
CUST-01823,Synthetic Customer 01823,private_banking
CUST-01824,Synthetic Customer 01824,private_banking
CUST-01825,Synthetic Customer 01825,retail
CUST-01826,Synthetic Customer 01826,business
CUST-01827,Synthetic Customer 01827,business
CUST-01828,Synthetic Customer 01828,private_banking
CUST-01829,Synthetic Customer 01829,business
CUST-01830,Synthetic Customer 01830,retail
CUST-01831,Synthetic Customer 01831,retail
CUST-01832,Synthetic Customer 01832,business
CUST-01833,Synthetic Customer 01833,business
CUST-01834,Synthetic Customer 01834,business
CUST-01835,Synthetic Customer 01835,retail
CUST-01836,Synthetic Customer 01836,retail
CUST-01837,Synthetic Customer 01837,private_banking
CUST-01838,Synthetic Customer 01838,business
CUST-01839,Synthetic Customer 01839,retail
CUST-01840,Synthetic Customer 01840,retail
CUST-01841,Synthetic Customer 01841,business
CUST-01842,Synthetic Customer 01842,private_banking
CUST-01843,Synthetic Customer 01843,private_banking
CUST-01844,Synthetic Customer 01844,retail
